state_two_letter_code,jurisdiction_name,jurisdiction_type,string_date_MDY,year_of_vote,month_of_vote,did_vote_pass,share_votes_yes,share_votes_no,vote_share_needed_to_pass,vote_margin,total_funds_at_stake,total_funds_approved,total_funds_appr_r2020,conservation_funds_at_stake,conservation_funds_approved,conservation_funds_appr_r2020,finance_mechanism,purpose,description,other_comment,vote_funding_notes,needed_sixty_percent_to_pass,needed_two_thirds_to_pass,gdp_price_deflator
MI,Commerce Township,Municipal,08/03/04,2004,8,0,49.21689606,50.78310394,50,-0.78310394,7026750,0,0,7026750,0,0,Property tax,"Open space, parks","10-year, .4 of one mill increase in property tax for the improvement of parks and acquisition of land",,Oakland County,0,0,74.688545
MI,Commerce Township,Municipal,11/02/04,2004,11,1,57.28257996,42.71742004,50,7.2825799,7026750,7026750,9408069,5129528,5129528,6867891,Property tax,"Open space, parks","10-year, .4 of one mill increase in property tax for the improvement of parks and acquisition of land",,Oakland County,0,0,74.688545
MI,Commerce Township,Municipal,08/05/14,2014,8,1,58.75142997,41.24857003,50,8.7514296,6658920,6658920,7293104,4861012,4861012,5323966,Property tax,"Open space, parks, recreation","10-year, renewal of .3939 mill property tax for open space acquisition and park improvement",,Oakland County,0,0,91.304337
MI,Detroit,Municipal,11/02/04,2004,11,1,65.24471364,34.75528636,50,15.244714,22000000,22000000,29455654,7500000,7500000,10041700,Property tax,Recreation,"Proposal R, Bond used to acquire land for recreation, a zoo, and cultural facilities",,,0,0,74.688545
MI,East Lansing,Municipal,11/07/95,1995,11,1,76.3414257,23.6585743,50,26.341425,3300000,3300000,5211983.5,3300000,3300000,5211983.5,Bond,"Parks, recreation","Bond issue for acquisition, development and improvement of parks and recreational facilities",,,0,0,63.315628
MI,Elk Rapids Township,Municipal,11/02/04,2004,11,0,48.14179531,51.85820469,50,-1.8582047,1832000,0,0,1832000,0,0,Property tax,"Open space, farmland","10-year, 1 mill property tax increase for agricultural conservation, farmland, and open space",,,0,0,74.688545
MI,Elk Rapids Township,Municipal,08/06/19,2019,8,0,36.95364238,63.04635762,50,-13.046357,2731990,0,0,2731990,0,0,Property tax,"Open space, farmland","10-year, 1 mill property tax increase for open space and farmland protection",,Antrim County,0,0,98.977997
MI,Freedom Township,Municipal,11/02/04,2004,11,0,40.11695906,59.88304094,50,-9.8830414,383319,0,0,383319,0,0,Property tax,Parks and recreation,"5-year, 1 mill property tax increase for parks and recreation",,,0,0,74.688545
MI,Grattan Township,Municipal,08/04/20,2020,8,0,43.90625,56.09375,50,-6.09375,980000,0,0,980000,0,0,Property tax,"Open space, farmland","10-year, .49 mill property tax increase for farmland and open space preservation ",,Kent County,0,0,100
MI,Grosse Ile Township,Municipal,11/05/02,2002,11,1,57.39262638,42.60737362,50,7.3926263,1632000,1632000,2285430.3,1632000,1632000,2285430.3,Property tax,Open space,"Proposal 2, 3-year, 1 mill property tax extension for open space",,,0,0,71.408875
MI,Grosse Ile Township,Municipal,11/08/05,2005,11,1,60.74586697,39.25413303,50,10.745867,1836000,1836000,2383918.8,1836000,1836000,2383918.8,Property tax,Open space,"3-year, 1 mill property tax renewal to purchase land for open space",,Wayne County,0,0,77.016045
MI,Grosse Ile Township,Municipal,11/04/08,2008,11,1,52.26836116,47.73163884,50,2.2683611,2040000,2040000,2455691.5,2040000,2040000,2455691.5,Property tax,Open space,"3-year, 1 mill property tax extension for open space preservation",,Wayne County,0,0,83.072327
MI,Grosse Ile Township,Municipal,11/06/12,2012,11,0,43.8593798,56.1406202,50,-6.1406202,1656000,0,0,1656000,0,0,Property tax,Open Space,"3-year, 1 mill property tax extension for open space preservation",,Wayne County,0,0,88.103073
MI,Howell Area Parks and Recreation Authority,Special District,08/08/06,2006,8,0,42.06349206,57.93650794,50,-7.9365077,35200000,0,0,35200000,0,0,Property tax,"Open space, parks, recreation","20-year, 1-mill property tax levy to fund the purchase of land for new parks and open space",,Livingston County,0,0,79.349922
MI,Independence Township,Municipal,11/04/08,2008,11,0,42.64810265,57.35189735,50,-7.3518972,7684000,0,0,7684000,0,0,Property tax,"Open space, recreation, watershed protection","10-year, .45 mill levy for the acquisition of open space, recreational lands, wetlands and watersheds",,Oakland County,0,0,83.072327
MI,Ingham County,County,08/05/08,2008,8,1,50.31668321,49.68331679,50,0.3166832,10563230,10563230,12715703,10563230,10563230,12715703,Property tax,"Open space, wildlife habitat, farmland, watershed protection","10-year, .1400 mill property tax increase to protect farmland, wildlife habitat, and other natural areas",,,0,0,83.072327
MI,Ingham County,County,11/06/18,2018,11,1,72.03386031,27.96613969,50,22.033861,10360590,10360590,10650277,10360590,10360590,10650277,Property tax,"Open space, recreation, farmland, wildlife habitat, watershed protection, greenways, trails, parks","10-year, continuation of .14 mill property tax for farmland preservation",,,0,0,97.280006
MI,Lapeer County,County,08/08/06,2006,8,0,41.35637281,58.64362719,50,-8.6436272,13600000,0,0,13600000,0,0,Property tax,"Farmland, parks","8-year, .6 mill property tax to begin a purchase of development rights program",,,0,0,79.349922
MI,Leelanau County,County,11/07/06,2006,11,0,37.86142002,62.13857998,50,-12.13858,14974500,0,0,14974500,0,0,Property tax,Farmland,"15-year, .5 mill property tax for farmland preservation",,,0,0,79.349922
MI,Long Lake Township,Municipal,11/07/06,2006,11,1,58.78432418,41.21567582,50,8.7843246,3057861,3057861,3853640.8,3057861,3057861,3853640.8,Property tax,"Open space, watershed protection, wildlife, forest","20-year, .46 mill property tax increase for the preservation of open space, wildlife habitat, forests, and water quality",,Grand Traverse County,0,0,79.349922
MI,Meridian Township,Municipal,11/07/00,2000,11,1,55.75652369,44.24347631,50,5.7565236,8750000,8750000,12720651,8750000,8750000,12720651,Property tax,"open space, wildlife habitat, farmland","10-year, .75 mill, property tax increase for open space acquisition, PDR, habitat preservation and recreation",,,0,0,68.785789
MI,Meridian Township,Municipal,11/02/10,2010,11,1,64.54264483,35.45735517,50,14.542645,5363950,5363950,6334821,5363950,5363950,6334821,Property tax,"Open space, farmland","10-year, renewal and reduction of .75 mill levy to .33 mills for land preservation",,Ingham County,0,0,84.674057
MI,Michigan,State,11/08/94,1994,11,1,71.32578887,28.67421113,50,21.325788,800000000,800000000,1290033664,400000000,400000000,645016832,Other,Parks,"Proposition P, Constitutional Amendment. Bond for Michigan State Parks Endowment Fund AND Natural Resources Trust Fund",Oil and gas drilling revenues,,0,0,62.013885
MI,Michigan,State,11/03/98,1998,11,1,62.72854853,37.27145147,50,12.728548,675000000,675000000,1017728576,50000000,50000000,75387304,Bond,"Recreation, watershed protection, parks","Proposal C, Bond issue for natural protection and clean up of watersheds, and park and recreational development",,,0,0,66.324165
MI,Milford Township,Municipal,11/02/04,2004,11,1,53.29818538,46.70181462,50,3.2981853,1608092,1608092,2153063.8,1608092,1608092,2153063.8,Property tax,"Recreation, trails","20-year, .1 mill property tax to create a recreational trail through Kensington Metropark",,,0,0,74.688545
MI,Milton Township,Municipal,11/02/04,2004,11,0,40.45092838,59.54907162,50,-9.5490713,2176000,0,0,2176000,0,0,Property tax,"Open space, farmland","10-year, 1 mill property tax increase for open space and farmland",,,0,0,74.688545
MI,Milton Township,Municipal,08/06/19,2019,8,0,45.0101833,54.9898167,50,-4.9898167,3471980,0,0,3471980,0,0,Property tax,"Open space, farmland","10-year, 1 mill property tax increase for open space and farmland protection",,Antrim County,0,0,98.977997
MI,Northville Township,Municipal,11/03/98,1998,11,1,52.44059917,47.55940083,50,2.4405992,2338356,2338356,3525647,2338356,2338356,3525647,Property tax,"Recreation, open space, parks","4-year, 0.75 Mill Property Tax Increase for Recreation, Parks, Preservation of Natural Areas",,Wayne County,0,0,66.324165
MI,Oakland County,County,08/03/10,2010,8,1,76.46148645,23.53851355,50,26.461487,109000000,109000000,128728920,20000000,20000000,23619986,Property tax,"Parks, trails, recreation","10-year, .2415 mill levy for operating, maintaining and acquiring parks and recreation areas",,,0,0,84.674057
MI,Orion Township,Municipal,11/02/04,2004,11,0,35.52968568,64.47031432,50,-14.470314,6291620,0,0,6291620,0,0,Property tax,"Parks, recreation","5-year, .75 mill property tax to develop, improve and maintain parks and recreational facilities",,,0,0,74.688545
MI,Ottawa County,County,11/05/96,1996,11,1,53.53434574,46.46565426,50,3.5343456,16500000,16500000,25591720,16500000,16500000,25591720,Property tax,"Open space, parks","10-year, .33 park millage extension for parks, recreation and open space",,,0,0,64.473976
MI,Ottawa County,County,08/08/06,2006,8,1,67.02769825,32.97230175,50,17.027699,32200000,32200000,40579748,32200000,32200000,40579748,Property tax,"Open space, parks, recreation","10-year, .33 mill extension for parks, recreation and open space",,,0,0,79.349922
MI,Ottawa County,County,08/02/16,2016,8,1,72.26189581,27.73810419,50,22.261896,35000000,35000000,37548628,3325000,3325000,3567119.8,Property tax,"Parks, recreation, trails, open space","10-year, .33 mill extension for parks, recreation and open space",,,0,0,93.212456
MI,Park Township,Municipal,01-15-2008,2008,1,1,68.55639977,31.44360023,50,18.5564,4355500,4355500,5243021.5,4355500,4355500,5243021.5,Property tax,"Open space, parks, recreation, greenways","10-year, .5 mill property tax renewal for parks and open space",,Ottawa County,0,0,83.072327
MI,Peninsula Township,Municipal,08/02/94,1994,8,1,52.77413718,47.22586282,50,2.7741373,4008510,4008510,6463891,4008510,4008510,6463891,Property tax,"Farmland, open space","15-year, 1.25 mill property tax for farmland and open space acquisition",,Grand Traverse County,0,0,62.013885
MI,Peninsula Township,Municipal,11/05/02,2002,11,1,58.53503185,41.46496815,50,8.5350323,15360000,15360000,21509932,15360000,15360000,21509932,Property tax,"farmland, open space","20-year, .75 mill property tax increase (to 2 mill) for farmland development rights and open space",,,0,0,71.408875
MI,Peninsula Township,Municipal,11/04/08,2008,11,1,60.00495909,39.99504091,50,10.004959,2596540,2596540,3125637.8,2596540,2596540,3125637.8,Property tax,"Parks, recreation","10-year, .475 mill levy to purchase parkland",,Grand Traverse County,0,0,83.072327
MI,Pittsfield Township,Municipal,08/03/04,2004,8,1,63.80778589,36.19221411,50,13.807786,7440000,7440000,9961367,7440000,7440000,9961367,Property tax,"Recreation, parks","10-year, .5 mill property tax extension for recreation and parks",,,0,0,74.688545
MI,Recreational Authority of Traverse City and Garfield Township,Special District,11/02/04,2004,11,1,76.81262073,23.18737927,50,26.81262,6650000,6650000,8903641,6650000,6650000,8903641,Bond,Open space,"Bond for the acquisition of open space, wildlife habitat",,TPL did poll; Proposal is only effective if passed along with Open Space and Natural Area Millage proposal,0,0,74.688545
MI,Recreational Authority of Traverse City and Garfield Township,Special District,11/02/04,2004,11,1,76.52421284,23.47578716,50,26.524214,2500000,2500000,3347233.5,2500000,2500000,3347233.5,Property tax,"Open space, wildlife habitat, parks","20-year, .1 mill property tax increase to protect and acquire open space, wildlife habitat",,Must pass in both Garfield Twp. and Traverse City to be approved,0,0,74.688545
MI,Recreational Authority of Traverse City and Garfield Township,Special District,11/03/20,2020,11,1,72.09255022,27.90744978,50,22.09255,12880000,12880000,12880000,12880000,12880000,12880000,Property tax,"Open space, parks, wildlife habitat, watershed protection, trails, recreation, forests, woodlands","20-year, .30 mill property tax levy  for the protection of parks and natural areas",,Leelanau and Grand Traverse Counties,0,0,100
MI,Rochester Hills,Municipal,11/08/88,1988,11,1,57.81574694,42.18425306,50,7.8157468,9000000,9000000,17298910,4500000,4500000,8649455,Bond,"Recreation, parks",Park and Recreation bonds,,,0,0,52.026398
MI,Rochester Hills,Municipal,11/02/04,2004,11,0,45.85420805,54.14579195,50,-4.145792,16000000,0,0,16000000,0,0,Property tax,"Open space, greenways","10-year, .50 mill property tax for acquisition of land and preservation of habitat and green space",,Oakland County,0,0,74.688545
MI,Rochester Hills,Municipal,09-13-2005,2005,9,1,52.6974536,47.3025464,50,2.6974535,10205930,10205930,13251693,10205930,10205930,13251693,Property tax,Open space,"10-year, .3 mill property tax for the preservation of green space",,Oakland County,0,0,77.016045
MI,Scio Township,Municipal,11/02/04,2004,11,1,74.61484942,25.38515058,50,24.614849,5750000,5750000,7698637,5750000,5750000,7698637,Property tax,"Recreation, open space, watershed protection, wildlife habitat, farmland, parks, trails","Proposal J, 10-year, .50 mill property tax for the preservation of farmland, open space and habitat",,Washtenaw County,0,0,74.688545
MI,Scio Township,Municipal,11/06/12,2012,11,1,68.15953234,31.84046766,50,18.159533,6310000,6310000,7162065.5,6310000,6310000,7162065.5,Property tax,"Open space, parks, trails, farmland, recreation, watershed protection, wildlife habitat","10-year, .4942 mill property tax extension for the preservation of farmland, open space and other natural areas",,Washtenaw County,0,0,88.103073
MI,St. Clair County,County,08/03/10,2010,8,1,71.48629601,28.51370399,50,21.486296,19525260,19525260,23059318,4881315,4881315,5764829.5,Property tax,"Parks, recreation, open space","6-year, .4954 mill levy renewal for parks and recreation",,,0,0,84.674057
MI,Sterling Heights,Municipal,11/05/96,1996,11,0,47.26812738,52.73187262,50,-2.7318726,2000000,0,0,2000000,0,0,Bond,"Parks, recreation",Bond to provide funds for improvments to four local parks,,,0,0,64.473976
MI,Torch Lake Township,Municipal,11/02/04,2004,11,0,40.58127018,59.41872982,50,-9.4187298,1697000,0,0,1697000,0,0,Property tax,"Open space, farmland","10-year, 1 mill property tax increase for open space and farmland",,,0,0,74.688545
MI,Washtenaw County,County,11/03/98,1998,11,0,42.44889011,57.55110989,50,-7.5511098,35339960,0,0,35339960,0,0,Property tax,"Open space, farmland","10-year, .4 mill property tax levy for open space and farmland acquisition",,,0,0,66.324165
MI,Washtenaw County,County,11/07/00,2000,11,1,64.14022541,35.85977459,50,14.140225,25000000,25000000,36344716,25000000,25000000,36344716,Property tax,"open space, wildlife habitat, farmland, watershed protection","10-year, .25 mill, property tax increase for acquisition of environmentally valuable areas and wildlife habitat, water qulity preservation and recreation",,,0,0,68.785789
MI,Washtenaw County,County,11/02/10,2010,11,1,57.39863134,42.60136866,50,7.3986316,34920000,34920000,41240496,34920000,34920000,41240496,Property tax,"Open space, wildlife habitat, watershed protection","10-year, renewal of .2409 natural areas millage for land conservation",,,0,0,84.674057
MI,Washtenaw County,County,11/03/20,2020,11,1,72.02983567,27.97016433,50,22.029835,44071960,44071960,44071960,44071960,44071960,44071960,Property tax,"Open space, parks, wildlife habitat, watershed protection, trails, recreation","10-year, .25 mill property tax extension of  county land preservation program",,,0,0,100
MI,Webster Township,Municipal,08/02/05,2005,8,1,69.00501074,30.99498926,50,19.005011,851840,851840,1106055.3,851840,851840,1106055.3,Property tax,"Farmland, open space, wildlife habitat, watershed protection, trails","5-year, .5 millage property tax increase for the preservation of farmland, open space, wildlife habitat, scenic views, and water quality",,Washtenaw County,0,0,77.016045
MI,Webster Township,Municipal,11/03/09,2009,11,1,60.3427896,39.6572104,50,10.34279,853665,853665,1019893.5,853665,853665,1019893.5,Property tax,"Open space, farmland, habitat, watershed protection","5-year, .5 mill property tax renewal for open space and farmland protection",,Washtenaw County,0,0,83.701385
MI,Webster Township,Municipal,11/04/14,2014,11,1,73.07101137,26.92898863,50,23.071011,1950000,1950000,2135714.5,1950000,1950000,2135714.5,Property tax,"Open space, farmland, habitat, watershed protection","10-year, .5 mill property tax renewal for open space and farmland protection",,,0,0,91.304337
MI,Whitewater Township,Municipal,11/02/04,2004,11,0,47.43767313,52.56232687,50,-2.5623269,1333340,0,0,1333340,0,0,Property tax,"Open space, farmland","10-year, 1 mill property tax increase for agricultural conservation, open space, and farmland acquisition",,,0,0,74.688545
MN,Andover,Municipal,11/07/06,2006,11,1,53.8693308,46.1306692,50,3.8693309,2000000,2000000,2520481.3,2000000,2000000,2520481.3,Bond,"Open space, watershed protection, wildlife","Bond for the preservation of land, watersheds and wildlife",,Anoka County,0,0,79.349922
